earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2019-07-31,1.6,0,-1,-0.03403606807213605,2,2
2019-07-31,0.37,0,1,0.16976633285646173,0,1
2019-07-31,1.21,1,1,0.05990942207344697,0,4
2019-07-31,1.69,1,1,0.08422764227642271,2,3
2019-08-01,0.23,0,1,0.06615776081424941,6,0
2019-08-01,0.31,0,0,0.02250608272506067,1,2
2019-08-01,0.81,1,0,0.018501214726219437,1,7
2019-08-01,1.05,1,1,0.02819776232234646,1,2
2019-08-05,0.3,0,1,0.11965078002003719,2,2
2019-08-06,0.39,1,1,0.04873646209386274,2,1
2019-08-07,0.04,0,0,-0.016661794796843037,3,5
2019-08-13,0.02,0,0,-0.009466210886142504,2,2
2019-10-15,0.71,1,1,0.07479784366576815,2,5
2019-10-16,0.58,1,1,0.0631895687061183,3,0
2019-10-22,0.71,1,-1,-0.06341074681238623,0,7
2019-10-22,0.26,1,1,0.20398800070584086,7,5
2019-10-23,1.53,1,-1,-0.04336765967880341,1,5
2019-10-24,0.14,0,-1,-0.09929078014184388,2,6
2019-10-25,0.08,0,-1,-0.03915560095335383,4,7
2019-10-25,0.23,0,-1,-0.02552599009900988,2,6
2019-10-28,1.45,1,0,-0.019454382826475793,2,4
2019-10-28,-0.44,0,1,0.07344379758172855,1,6
2019-10-28,0.19,0,1,0.23868778280542974,5,3
2019-10-28,2.0,1,0,0.017741860573127086,0,6
2019-10-29,0.7,1,1,0.028791477722594112,1,4
2019-10-29,1.93,1,0,0.022261040938815726,1,1
2019-10-29,0.09,1,0,-0.021247021445591745,0,4
2019-10-29,0.83,1,-1,-0.030401443391971046,0,2
2019-10-29,0.06,1,1,0.0430072225869993,0,8
2019-10-29,0.24,0,0,0.016150220230275895,2,6
2019-10-30,1.77,1,0,0.02428988585080964,3,3
2019-10-30,1.41,0,1,0.12168742722043832,4,4
2019-10-30,0.34,0,-1,-0.06558596073765612,0,4
2019-10-30,0.68,1,0,-0.010792143319663284,0,6
2019-10-30,0.84,1,-1,-0.08830233071097707,0,5
2019-10-31,0.31,0,1,0.1475743986954748,1,7
2019-10-31,1.12,1,1,0.12597438752783954,4,2
2019-10-31,0.44,0,0,-0.016790555312636533,0,6
2019-10-31,0.32,1,0,-0.011336515513126567,6,6
2019-11-04,0.32,0,1,0.04704077719544922,0,7
2019-11-05,0.5,1,0,-0.01434308663224326,3,4
2019-11-06,0.79,1,1,0.030091743119266066,6,6
2019-11-06,0.08,1,-1,-0.025862068965517165,3,3
2019-11-12,0.07,1,-1,-0.08986652844369576,3,5
2020-01-22,0.59,1,-1,-0.0818181818181818,2,6
2020-01-28,0.91,1,-1,-0.31260057370740923,0,6
2020-01-28,0.77,1,-1,-0.2582958551112191,0,4
2020-01-29,1.95,1,-1,-0.2020632428795694,0,5
2020-01-29,1.3,1,-1,-0.17266710306204094,0,7
2020-01-30,0.22,1,-1,-0.4703412073490814,2,3
2020-01-30,0.57,1,-1,-0.21319932402383715,0,6
2020-01-31,0.03,0,-1,-0.3699503897944719,1,4
2020-02-03,1.74,1,-1,-0.09309255617140476,0,6
2020-02-04,1.66,1,-1,-0.5579127215775611,2,0
2020-02-05,1.2,0,-1,-0.26783188061881075,0,7
2020-02-10,1.92,1,-1,-0.395241935483871,0,4
2020-02-11,0.33,1,-1,-0.23229864069791023,0,7
2020-02-12,0.24,0,-1,-0.3321661626611491,0,4
2020-02-12,0.55,1,-1,-0.5210946408209807,2,6
2020-02-12,1.46,0,1,0.06227290601651598,2,7
2020-02-13,0.31,0,-1,-0.25859987929993966,3,4
2020-02-13,1.5,1,1,0.10311787072243347,2,7
2020-02-18,0.82,1,-1,-0.17966133234090065,1,8
2020-02-18,0.1,1,-1,-0.22536984576644634,1,8
2020-02-19,0.11,0,-1,-0.37252619324796277,2,2
2020-02-19,0.39,1,-1,-0.3645464534244903,0,8
2020-02-20,0.03,0,-1,-0.5389744403873631,4,6
2020-02-20,0.21,0,-1,-0.41172291296625224,0,8
